id|user_id|level|lat|lng|timestamp
290|79|3|-6.116474009787535|106.8601011665396|2015-09-04 04:57:59
291|79|5|-3.6537696670495983|128.22714475056273|2015-09-04 04:58:23
292|79|2|5.227214694005841|97.0390238589607|2015-09-04 04:58:49
295|79|6|-6.22018732756844|106.73751001987966|2015-09-04 05:04:21
296|80|5|-3.694936475411312|128.17585945129395|2015-09-04 07:52:09
297|80|3|-6.127156511430077|106.8455171585083|2015-09-04 07:55:42
298|80|2|5.2155794732854615|97.09450721740723|2015-09-04 07:56:52
299|80|4|-10.787779972649496|123.07846069335936|2015-09-04 08:01:29
300|80|1|-7.775617542006106|110.37614107131958|2015-09-04 08:02:42
301|80|6|-6.206090498573885|106.7926025390625|2015-09-04 08:03:32
302|81|3|-6.123444192088829|106.83191299438477|2015-09-04 08:36:03
303|81|4|-10.978942571323032|122.85942077636714|2015-09-04 08:37:07
304|81|1|-7.769239379644983|110.38309335708617|2015-09-04 08:38:39
305|81|2|5.218656577448273|97.08008766174316|2015-09-04 08:39:35
306|81|5|-3.6637585015183114|128.16547393798828|2015-09-04 08:39:52
307|81|6|-7.27529233637217|110.85205078125|2015-09-04 08:40:53
310|83|4|-10.81711974903753|122.66578674316406|2015-09-04 09:17:55
311|83|1|-7.768824795737639|110.37462830543518|2015-09-04 09:18:44
312|83|3|-6.123870896774247|106.83191299438477|2015-09-04 09:20:59
313|83|5|-3.658790482019029|128.21765899658206|2015-09-04 09:21:45
314|83|2|5.197116531831264|97.13913917541504|2015-09-04 09:22:55
315|83|6|-6.9237003021847805|107.61451721191406|2015-09-04 09:23:35
320|85|1|-7.768633449180834|110.37519693374634|2015-09-04 15:26:20
321|85|5|-3.6804611232233935|128.21147918701172|2015-09-04 15:27:04
322|85|2|5.099151363782624|97.1514129638672|2015-09-04 15:27:53
323|85|4|-10.458102794213431|123.32977294921874|2015-09-04 15:29:07
324|85|3|-6.119134455659252|106.85495853424072|2015-09-04 15:43:39
325|85|6|-2.4601811810209933|117.7734375|2015-09-04 15:43:57
326|86|2|40.83043687764926|28.76220703125|2015-09-04 16:43:39
327|86|1|-7.76788932285341|110.3785228729248|2015-09-04 16:44:20
328|86|5|-3.672495296466404|128.1456470489502|2015-09-04 16:44:34
329|86|3|-6.123657544474153|106.831955909729|2015-09-04 16:44:39
330|86|4|-10.531020008464976|123.36959838867188|2015-09-04 16:44:45
331|86|6|-0.06591795420830737|116.982421875|2015-09-04 16:44:52
332|87|5|-3.6966495192317015|128.18658828735352|2015-09-04 16:47:53
333|87|3|-6.123102828095008|106.83204174041748|2015-09-04 16:48:01
334|87|2|5.220793446459231|97.04017639160156|2015-09-04 16:48:15
335|87|1|-7.769855939570724|110.37540078163146|2015-09-04 16:48:25
336|87|4|-10.6531851274507|123.25012207031249|2015-09-04 16:48:31
338|87|6|-6.991859181483679|108.12744140625|2015-09-04 16:48:58
343|89|2|5.139672817340238|97.10497856140137|2015-09-05 00:50:54
344|89|4|-10.818468635310657|122.96104431152344|2015-09-05 00:51:15
345|89|5|-3.651895167937067|128.19233894348145|2015-09-05 00:51:39
346|89|3|-6.121118645561631|106.85417532920836|2015-09-05 00:52:04
347|89|1|-7.769207488589719|110.38320064544678|2015-09-05 00:52:21
348|89|6|2.569938616535884|98.85498046875|2015-09-05 00:52:55
349|90|4|-10.801819599021364|123.19855154142714|2015-09-05 01:13:30
350|90|3|-6.1249825463028404|106.8376924043696|2015-09-05 01:14:04
351|90|1|-7.769186227884848|110.37901639938354|2015-09-05 01:14:14
352|90|5|-3.6937487354672394|128.18278135331641|2015-09-05 01:14:32
353|90|2|5.224557740533097|97.04956042463893|2015-09-05 01:14:54
354|90|6|-7.01366792756663|105.99609375|2015-09-05 01:15:10
355|91|1|-7.769398834884968|110.38491725921631|2015-09-05 01:16:44
356|91|2|5.213357110896882|97.05639839172363|2015-09-05 01:19:16
357|91|5|-3.6850864093043834|128.19388389587402|2015-09-05 01:19:48
358|91|4|-10.85084008369074|122.94593811035156|2015-09-05 01:20:00
359|91|3|-6.123657544474153|106.83152675628662|2015-09-05 01:20:15
360|91|6|4.981505049328246|97.20703125|2015-09-05 01:21:03
361|94|1|-7.765318738749253|110.37237830762024|2015-09-05 01:50:45
362|94|4|-10.79384949387449|123.17261318545206|2015-09-05 01:51:21
363|94|3|-6.12384151819103|106.831983718821|2015-09-05 01:51:57
364|94|2|5.210629491950578|97.11467493951204|2015-09-05 01:52:08
365|94|5|-3.675493196607072|128.19173812866208|2015-09-05 01:52:15
366|94|6|-6.11404977393981|106.78802913695108|2015-09-05 01:52:44
367|96|3|-6.123918566710849|106.83124812346931|2015-09-05 02:01:45
368|96|2|5.1829270515623165|97.1388816833496|2015-09-05 02:02:57
369|96|1|-7.771446891309897|110.37877665709543|2015-09-05 02:05:10
370|96|5|-3.6594757277263934|128.19894790649414|2015-09-05 02:05:52
371|96|4|-10.718634709026604|123.0908203125|2015-09-05 02:06:48
372|96|6|-0.8184536092473124|130.95703125|2015-09-05 02:07:59
373|97|4|-10.86661458478693|123.01252924939035|2015-09-05 02:10:00
374|97|5|-3.6766768942673864|128.18974724330474|2015-09-05 02:10:39
375|97|1|-7.769502491626331|110.37906465769993|2015-09-05 02:11:06
376|97|3|-6.121651602215475|106.84526103996176|2015-09-05 02:11:45
377|97|2|5.180558912450072|97.1488001059333|2015-09-05 02:12:13
379|97|6|-8.21494407049429|106.31807212368584|2015-09-05 02:12:36
380|99|5|-3.26808253216878|127.68915415981607|2015-09-05 02:52:08
381|99|3|-6.111624336867888|106.81749343872069|2015-09-05 02:53:07
382|99|4|-10.780016928687774|122.76559272024315|2015-09-05 02:53:33
383|99|2|5.2070702606756525|97.1182379529637|2015-09-05 02:54:35
384|99|1|-7.7733324596450055|110.37608680520863|2015-09-05 02:55:10
385|99|6|-7.303625992151272|107.63822056353092|2015-09-05 02:55:30
386|100|4|-10.744608202486168|123.04996490478516|2015-09-05 04:00:42
387|100|2|5.215750423912541|97.04309463500977|2015-09-05 04:00:57
388|100|5|-3.675407542457119|128.19225311279294|2015-09-05 04:01:03
389|100|3|-6.122633452247274|106.8804931640625|2015-09-05 04:01:49
390|100|1|-7.758534479458903|110.3785228729248|2015-09-05 04:02:08
391|100|6|-7.406047717076257|108.7646484375|2015-09-05 04:02:19
395|103|1|-7.7732470029782474|110.38017511367796|2015-09-05 04:39:09
396|103|3|-6.123145498606175|106.83079719543457|2015-09-05 04:40:02
397|103|2|5.2190839518328875|97.07965850830078|2015-09-05 04:40:24
398|103|4|-10.915572454452978|122.98851013183595|2015-09-05 04:40:57
399|103|5|-3.696221258586773|128.17980766296387|2015-09-05 04:41:12
400|103|6|-6.991859181483679|107.33642578125|2015-09-05 04:41:54
401|105|1|-7.770775398696637|110.3823893318986|2015-09-05 04:50:32
402|105|5|-3.6993964623616384|128.18948507570894|2015-09-05 04:50:54
403|105|3|-6.118882950593465|106.86040843851515|2015-09-05 04:51:09
404|105|2|5.220772933386041|97.06731005280744|2015-09-05 04:51:22
405|105|4|-10.844343122699602|122.98684439621869|2015-09-05 04:51:39
406|105|6|-7.317748417374908|106.1693262308836|2015-09-05 04:52:27
409|107|5|-3.677447472430567|128.1891436362639|2015-09-05 05:11:06
410|107|2|5.170248566128388|97.14127120678312|2015-09-05 05:11:18
411|107|3|-6.12483443709931|106.83977873341064|2015-09-05 05:11:27
412|107|4|-10.79014075032175|123.1182861328125|2015-09-05 05:11:33
413|107|1|-7.768107968493272|110.38178443908691|2015-09-05 05:11:43
414|107|6|2.152813583128846|116.3232421875|2015-09-05 05:11:50
419|108|5|-3.684975229424302|128.18768253957387|2015-09-05 06:13:36
423|108|1|-7.76800004893831|110.3786220465554|2015-09-05 06:15:32
424|108|4|-10.741353882783915|123.05265924660488|2015-09-05 06:15:51
425|108|3|-6.119825723806713|106.82639219099656|2015-09-05 06:16:44
426|108|2|5.207762449469511|97.11837956390808|2015-09-05 06:16:54
427|108|6|2.1811814463230577|99.00597408413887|2015-09-05 06:17:53
416|109|5|-3.697334735833416|128.17946434020996|2015-09-05 06:12:13
417|109|1|-7.768473993650248|110.37987470626831|2015-09-05 06:12:35
418|109|3|-6.126559128451286|106.8354320526123|2015-09-05 06:13:08
420|109|4|-10.689285352908195|123.27621459960938|2015-09-05 06:14:01
421|109|2|5.176986180470079|97.14446067810059|2015-09-05 06:14:23
422|109|6|-2.5260367521718274|117.44384765625|2015-09-05 06:14:34
428|110|2|5.178994970469064|97.13858127593994|2015-09-05 07:21:49
429|110|3|-6.123678879708006|106.84613943099977|2015-09-05 07:21:59
430|110|5|-3.687998614131074|128.18950653076172|2015-09-05 07:22:13
431|110|1|-7.771333553639106|110.3771924972534|2015-09-05 07:22:51
432|110|4|-10.783058361706107|123.0853271484375|2015-09-05 07:23:05
433|110|6|-0.06591795420830737|117.26806640625|2015-09-05 07:23:12
434|111|2|5.140100245130959|97.12639331817628|2015-09-05 08:09:07
435|111|5|-3.670782206150872|128.20645809173584|2015-09-05 08:11:51
436|111|4|-10.95518036655677|122.88070678710938|2015-09-05 08:12:23
437|111|3|-6.1266017986862185|106.83568954467772|2015-09-05 08:12:54
438|111|1|-7.773353305463566|110.38029313087463|2015-09-05 08:13:18
439|111|6|1.3569636002406722|103.97212028503418|2015-09-05 08:17:27
440|112|2|5.189144136846464|97.13568807346745|2015-09-05 08:56:50
441|112|3|-6.123979621311723|106.83199672304909|2015-09-05 08:57:44
444|112|4|-10.98056576018659|122.87109100492673|2015-09-05 09:06:16
449|112|5|-3.6952011412374337|128.17773326372844|2015-09-05 09:14:11
450|112|1|-7.771652054156531|110.37897969092457|2015-09-05 09:23:35
457|112|6|-6.90928181563509|107.58761609351495|2015-09-05 09:35:38
442|115|5|-3.69313376610954|128.1812078459734|2015-09-05 09:01:59
443|115|1|-7.76405904460791|110.38101598620415|2015-09-05 09:05:51
445|115|2|5.2263492718006335|97.07678318023682|2015-09-05 09:07:15
446|115|3|-6.120478921158641|106.82704951645974|2015-09-05 09:08:09
447|115|4|-10.9830059644726|122.84312502630199|2015-09-05 09:08:42
448|115|6|-6.123156166233432|106.83742761611937|2015-09-05 09:10:25
451|116|2|5.179818485968706|97.14322540363355|2015-09-05 09:25:11
